raw_name,name,type
육거리식당,육거리식당,"육류,고기요리"
노바운더리카페,노바운더리 제주,"카페,디저트"
노형호수,노형 호수 아구찜,"아귀찜,해물찜"
제주오쿠다2호점,제주오쿠다 2호점,전복요리
남가네설악추어탕신제주점,,
길림성,길림성,중식당
살아있는해물뚝배기어마장장,,
비에이치씨 도남점,,
하효소머리국밥,하효소머리국밥,국밥
어업회사법인 제주수협유통 주식회사 제주바다만찬 씨,제주바다만찬 씨갤러리,일식당
크라운돼지,크라운돼지 제주점,돼지고기구이
(주)새들러컴퍼니 제주지점,SADDLER HAUS 제주애월점,베이커리
돈떵이서부두점,,
카페루시아(본점),카페루시아 본점,"카페,디저트"
색달그때그집,색달그때그집,돼지고기구이
투썸플레이스 제주노형오거리점,투썸플레이스 제주노형오거리점,카페
서귀샌드,서귀샌드,"카페,디저트"
오에스디에스협재,Osds 협재,브런치카페
고내횟집,고내횟집,생선회
청솔골,청솔골,닭요리
올래국수,올래국수 본점,국수
양평해장국,양평해장국 서귀포점,해장국
오현,오현불백 제주 동문시장 본점,"육류,고기요리"
(주) 현대그린푸드 국세공무원교육원(제주),,
투썸플레이스 제주연북로점,투썸플레이스 제주연북로점배달,카페
주왕회센타,주왕회센터,일식당
사계진미제주시청점,사계진미숯불닭갈비 제주시청점,닭갈비
잘도식당,잘도식당,한식
일도현이,현이양곱창,"곱창,막창,양"
돌다메,돌다메 이호애월본점,"육류,고기요리"
신산명성식당,,
양육점,양육점,"육류,고기요리"
고향숯불막창일도점,일도점 고향숯불막창,"곱창,막창,양"
팔미돈가,팔미돈가 산방산본점,돼지고기구이
일품순두부오일육점,일품순두부오일육점,한식
동홍소량,소랑,한식
아카이브,아카이브,양식
천둥소리,천둥소리,돼지고기구이
비비큐(BBQ)치킨표선점,BBQ치킨 표선점,"치킨,닭강정"
온평바다한그릇,온평바다한그릇 성산본점,생선회
신왕,신왕,중식당
슬로보트,슬로보트,"카페,디저트"
일팔팔,일팔팔,죽
컵독스커피제주1호점,컵독스커피제주1호점,"카페,디저트"
정희손맛,정희손맛,한식
탑부평,탑부평 본점,돼지고기구이
제주소드래,제주소드래,한정식
형제섬보말칼국수,형제섬보말칼국수,"칼국수,만두"
황제중화요리,황제중화요리,중식당
장인의집 공항점,장인의집 공항점,"칼국수,만두"
돈사돈,돈사돈 본점,돼지고기구이
본죽앤비빔밥제주노형점,본죽&비빔밥cafe 제주노형점,죽
경일낙지,경일식당,낙지요리
미풍해장국 일도점,미풍해장국 일도점,해장국
코시롱,코시롱,한식
이도정어부,이도정어부,한식
신엄해녀의집,해녀의집,"해물,생선요리"
용팔이막창시청점,,
무용담,무용담,이자카야
제주공상,제주국제공항,공항
덤장,덤장 중문점,향토음식
정한가든,정한가든,"육류,고기요리"
코알라,코알라홀세일클럽,"슈퍼,마트"
파도소리해녀촌,파도소리해녀촌,"해물,생선요리"
시인의집,시인의 집,카페
투썸플레이스영어도시점,투썸플레이스 제주영어도시점,카페
코코분식본점,코코분식,한식
청정오메기떡,청정오메기떡 제주공항점,"떡,한과"
아바이순대,아바이 순대,"순대,순댓국"
주식회사 제이엠컴퍼니,,
홍성방,홍성방,중식당
(주) 베이힐,,
BBQ이도초교점,BBQ치킨 제주이도초교점,"치킨,닭강정"
남북통일,남북통일 감자탕,감자탕
꽃마름제주이도점,꽃마름 제주이도점,샤브샤브
바당칼국수,바당칼국수,"칼국수,만두"
파스쿠찌삼화지구점,파스쿠찌 삼화지구점,카페
샤부돈,샤부돈,돼지고기구이
요망진흑돼지,요망진흑돼지,돼지고기구이
족발야시장 노형점,족발야시장 제주노형점,"족발,보쌈"
이스방한상,이스방한상,일식당
이런날엔,월정리 이런날엔,양식
돈하르방,돈하르방,돼지고기구이
추담골본점,추담골 제주본점,추어탕
식당마요네즈,식당 마요네즈,양식
카페 메콩스카이,카페 메콩스카이,베트남음식
메가박스 제주삼화,메가박스 제주삼화,영화관
텐저린,텐저린267감귤체험농장,"관광농원,팜스테이"
오크라,오크라,돈가스
성미가든,성미가든,닭요리
파리바게뜨제주아라점,파리바게뜨 제주아라점배달,베이커리
용담닭한마리,,
다려도횟집,다려도횟집,생선회
올댓커피 제주,올댓커피 제주,"카페,디저트"
관덕정들깨칼국수,관덕정들깨칼국수,"칼국수,만두"
무한조개야,무한조개야,조개요리
아랑조을국수,아랑조을국수,국수
리치망고신화월드점,리치망고 신화월드점,카페
비비큐 성산점,BBQ치킨 제주성산점,"치킨,닭강정"
주식회사 탐궁,탐궁,"육류,고기요리"
이츠양,,
오태식해바라기치킨 용담점,오태식해바라기치킨 제주용담점,"치킨,닭강정"
사랑김밥,사랑김밥,종합분식
신미영이네,미영이네,생선회
올레흑돼지김치말이,올레흑돼지김치말이,"육류,고기요리"
다올김밥분식,다올김밥분식,종합분식
글라성국이네,,
주식회사일품순두부노형점,,
우도해광,우도해광식당,한식
취미생활,취미생활,요리주점
섬누들,섬누들,국수
돈사향서귀포점,돈사향 올레시장본점,"육류,고기요리"
제주밤밤,제주밤밤,"해물,생선요리"
24시얼큰시원생고기김치찌개외도점,24얼큰시원생고기김치찌개외도점,한식
다람쥐식탁,다람쥐식탁,"백반,가정식"
트룰리하우스,트룰리하우스,피자
떼레노&샤부리,떼레노 제주&샤부리,스페인음식&한식
페리카나양념통닭효돈분점,페리카나 효돈점,"치킨,닭강정"
남문숯불바베큐중문점,남문숯불바베큐앤치킨 중문점,"치킨,닭강정"
표선정식,제주할망밥상 표선점,생선구이
제주어향원,제주어향원,향토음식
탐나국,탐나국,한식
피자알볼로노형점,피자알볼로 노형점,피자
동문야시장,노타메노 스키야키,일식당
연,도연이네그집,한식
바당아나고장어구이,바당아나고장어구이,"장어,먹장어요리"
국밥생각노형점,국밥생각 노형점,한식
도토리키친본점,도토리키친 본점,국수
진고등어쌈밥,진고등어쌈밥,쌈밥
다트바 불스,불스,"맥주,호프"
또만나,또만나,한식
주식회사 스시호시카이,스시호시카이,일식당
큰맛동태탕,큰맛동태탕,"매운탕,해물탕"
우도짜장맨,우도짜장맨,중식당
산방식당,산방식당,한식
고래콩물,고래콩물,한식
애월집,애월집,한식
고요남,고요남 제주,"육류,고기요리"
유군초밥,유군초밥,일식당
비상,비상식탁 도남점,돈가스
돈짬제주시청점,돈짬제주시청점,중식당
(주)제담에프앤비 제주호랭이 성산점,제주호랭이 성산점,"카페,디저트"
칠돈가제주공항직영점,,
디뷰,디뷰,"카페,디저트"
노형토종닭,노형 토종닭배달,한식
제주순풍해장국,제주순풍해장국 함덕점,해장국
진양해장국,진양해장국,해장국
파도,파도식당,국수
참스큐도두점,참스큐도두점,"치킨,닭강정"
테왁,테왁,한식
카페치즈태비,카페 치즈태비,"카페,디저트"
진아,진아떡집,"떡,한과"
남다른대구막창,남다른대구막창 제주삼화점,"곱창,막창,양"
써브웨이 제주대점,써브웨이 제주대점,샌드위치
오또도넛,오또도넛,"카페,디저트"
파리바게뜨 노형점,파리바게뜨 제주노형점,베이커리
해왓,해왓,"해물,생선요리"
수애기베이커리카페,수애기베이커리카페,베이커리
자구리몬들락,자구리몬들락,"카페,디저트"
인화동한우,인화동한우,한식
발랄한 맥주,발랄한맥주 제주서귀포점,"맥주,호프"
제주본,보말과비바리 제주본점,"칼국수,만두"
일품순두부 애월점,일품순두부 애월점,한식
와흘길따라,와흘길따라 본점,"백반,가정식"
제주솥밥모락모락,제주솥밥모락모락,한식
한라,한라갈치 제주공항점,한식
봄소풍,봄소풍김밥,김밥
첨밀밀양꼬치,첨밀밀양꼬치,양꼬치
애월짬뽕,애월짬뽕,중식당
교촌치킨영어교육도시점,교촌치킨 영어교육도시점,"치킨,닭강정"
보배식당,보배식당,한식
그린사이공,그린사이공,베트남음식
바당에빠진도새기,바당에빠진도새기,"육류,고기요리"
정순대국밥,정순대국밥,"순대,순댓국"
돼지굽는정원,돼지굽는정원 제주협재점,돼지고기구이
중문정,중문정,생선구이
엉또올레차이나타운,엉또올레차이나타운,중식당
통큰코다리하귀점,통큰코다리 하귀점,"해물,생선요리"
망고홀릭애월해안도로점,망고홀릭 애월해안도로점,"카페,디저트"
산호반점,산호반점 본점,중식당
홉히,홉히,"카페,디저트"
옛골,옛골,요리주점
오르바,,
피자베이신서귀포점,피자베이 신서귀포점배달,피자
명륜진사갈비 삼화점,명륜진사갈비 제주삼화점,"육류,고기요리"
정직한통닭중앙점,정직한통닭 중앙점,"치킨,닭강정"
투썸플레이스 용두암점,,
쉐프의 중국집,홍쉐프의중국집,중식당
교촌치킨도두해안도로점,교촌치킨 도두해안도로점,"치킨,닭강정"
쌍둥이 기사식당,,
돈자루,돈자루,돼지고기구이
옛날아우내순대,옛날아우내순대,"순대,순댓국"
희양양,희양양 연동점,양꼬치
외도반점,외도반점,중식당
저팔계마라탕,저팔계마라탕,중식당
피자베이,피자베이 노형점,피자
팔각촌,팔각촌 제주본점,돼지고기구이
동환식당,동환식당,한식
고국수,고국수,국수
가람돌솥밥,가람돌솥밥 중문관광단지,한식
제주인짬뽕,제주인짬뽕 삼화점,중식당
토대력중문점,토대력 중문점,"오뎅,꼬치"
뚜레쥬르 제주이도베라체점,뚜레쥬르 제주이도베라체점,베이커리
교촌치킨제주1호,교촌치킨 제주1호점,"치킨,닭강정"
제주버들못,제주버들못,갈비탕
보말맛집,보말맛집배달,한식
해상,성산포항종합여객터미널,일반여객터미널
감성커피한라병원점,,
애월연어 함덕점,애월연어 제주함덕점,퓨전음식
비에이치씨 치킨 외도점,BHC치킨 외도점,"치킨,닭강정"
일구칠사뼈감탕,일구칠사뼈감탕,감자탕
메이회전초밥,메이회전초밥,"초밥,롤"
부가네얼큰이남원점,부가네얼큰이 남원점,불닭
용연횟집,,
탐라도서관점빽다방,빽다방 탐라도서관점,테이크아웃커피
큰어멍식당,큰어멍식당,한식
왕수루,왕수루 중국집배달,중식당
제주여행가야밀면,제주여행 가야밀면,한식
청년다방 연동점,청년다방 제주연동점,분식
해를품은닭,해를품은닭표선점,"치킨,닭강정"
검은쇠몰고오는,검은쇠몰고오는 제주공항본점,소고기구이
리스투아,,
진미명가식당,진미명가,생선회
오늘와인한잔삼화점,오늘와인한잔 제주삼화점,와인
나성수두리보말톳칼국수,나성수두리보말톳칼국수,"칼국수,만두"
평대전복,평대전복,전복요리
정이가네동홍점,정이가네,한정식
삼합소,,
섭지코지맛있는밥상,섭지코지 해녀밥상,향토음식
검은여닭도가니,검은여닭도가니,닭요리
문개항아리 월정점,월정항아리 칼국수,한식
등대와바당,등대와바당,생선회
섭지골,섭지골흑돼지 성산본점,"육류,고기요리"
BHC 제주신화월드점,BHC치킨 제주신화월드점,"치킨,닭강정"
오는정김밥,오는정김밥,한식
영시식당 중앙점,영시흑돼지,돼지고기구이
갑도니,,
카페지니,카페지니,베이커리
애월찜,애월찜,"육류,고기요리"
돈야탑촌일도점,돈야탑촌 일도점,한식
영화루,영화루,중식당
통큰갈비(제주외도점),통큰갈비 제주외도점,"육류,고기요리"
굽네치킨표선점,굽네치킨 표선점,"치킨,닭강정"
창화당서귀포점,창화당 서귀포점,"칼국수,만두"
초벌우야지,초벌우야지 제주한림협재점,한식
백마가든,백마가든,한식
큐제이 주식회사,,
징기스 신제주점,징기스,양갈비
옥돌해장국,옥돌해장국,해장국
성산수산식당,성산수산식당,생선회
오라숲소리,오라숲소리 한정식,한정식
막창먹는놈 중문점,막창먹는놈 중문점,"곱창,막창,양"
카페아오오,카페아오오,"카페,디저트"
보성정육식당,보성정육식당,정육점
수구레해장국,수구레해장국 화북점,해장국
돈삼겹삼화점,돈삼겹 삼화점,돼지고기구이
올레전복김밥,올레전복김밥,김밥
명단,명단 BBQ BAR 성산 본점,"육류,고기요리"
탕탕이1호점,탕탕이 1호점 본점,한식
파리바게뜨동초교점,파리바게뜨 제주동초교점,베이커리
소요 0617,소요0617,이탈리아음식
고향숯불막창외도점,고향숯불막창 외도점,"육류,고기요리"
